time,open,close,high,low,volume
2020-11-01 13:45:00,13749.0,13750.0,13750.0,13748.88513726,0.41164059
2020-11-01 13:44:00,13749.0,13749.0,13749.0,13748.02176,0.18066314
2020-11-01 13:43:00,13748.02176,13748.02176,13748.02176,13748.02176,0.01
2020-11-01 13:42:00,13748.0,13748.0,13748.0,13748.0,0.03533686
2020-11-01 13:41:00,13745.0,13748.0,13748.0,13745.0,0.19779
2020-11-01 13:40:00,13745.0,13745.0,13745.0,13745.0,0.0069
2020-11-01 13:39:00,13745.0,13745.0,13745.0,13745.0,0.01943797
2020-11-01 13:38:00,13749.0,13751.0,13751.0,13748.0,0.08
2020-11-01 13:37:00,13749.0,13749.0,13752.0,13749.0,0.39878
2020-11-01 13:36:00,13743.24457164,13749.0,13749.0,13743.24457164,1.08449838
2020-11-01 13:35:00,13743.0,13744.0,13744.0,13743.0,0.09581612
2020-11-01 13:34:00,13747.0,13746.0,13747.5906372,13743.0,0.22
2020-11-01 13:33:00,13744.0,13748.0,13748.0,13744.0,0.21280114
2020-11-01 13:32:00,13756.0,13744.0,13756.0,13743.0,2.1892466600000002
2020-11-01 13:31:00,13762.0,13757.0,13762.0,13757.0,0.55672924
2020-11-01 13:30:00,13771.27056108,13763.0,13771.27056108,13763.0,0.96135063
2020-11-01 13:29:00,13768.93506196,13771.27056108,13771.27056108,13768.0,1.29418028
2020-11-01 13:28:00,13756.0,13769.0,13771.27056108,13756.0,2.96195831
2020-11-01 13:27:00,13755.0,13756.0,13756.0,13755.0,0.64161338
2020-11-01 13:26:00,13765.0,13756.0,13765.0,13755.0,6.22901685
2020-11-01 13:25:00,13771.0,13768.0,13771.27056108,13765.0,0.33065034
2020-11-01 13:24:00,13767.7673124,13770.0,13771.0,13767.7673124,1.04802877
2020-11-01 13:23:00,13771.27056108,13767.7673124,13771.27056108,13767.7673124,0.13035
2020-11-01 13:22:00,13760.0,13771.0,13771.0,13760.0,0.28816853
2020-11-01 13:21:00,13760.0,13759.59306548,13760.0,13759.59306548,0.06283147
2020-11-01 13:20:00,13752.0,13759.0,13759.0,13751.41881856,0.51268075
2020-11-01 13:19:00,13751.41881856,13752.0,13752.0,13751.41881856,0.01
2020-11-01 13:18:00,13756.0,13752.0,13756.0,13752.0,1.48185209
2020-11-01 13:16:00,13760.0,13757.0,13760.0,13757.0,0.0606
2020-11-01 13:15:00,13765.0,13764.0,13765.43181328,13763.31008,0.03309655
2020-11-01 13:14:00,13763.0,13762.0,13763.0,13762.0,0.041
2020-11-01 13:13:00,13761.0,13761.0,13766.0,13761.0,0.1857218
2020-11-01 13:12:00,13762.0,13762.0,13762.0,13761.0,0.33904329
2020-11-01 13:11:00,13771.27056108,13767.0,13771.27056108,13763.0,0.14100000000000001
2020-11-01 13:10:00,13763.12463792,13771.27056108,13771.27056108,13763.12463792,0.3989
2020-11-01 13:09:00,13776.0,13762.0,13776.0,13762.0,0.06520000000000001
2020-11-01 13:08:00,13776.0,13772.0,13780.0,13769.0,0.5725003200000001
2020-11-01 13:07:00,13774.77380976,13775.0,13775.0,13774.0,0.35474542000000003
2020-11-01 13:06:00,13766.0,13775.0,13775.0,13766.0,1.48709495
2020-11-01 13:05:00,13749.0,13770.0,13770.0,13748.02176,10.3279
2020-11-01 13:04:00,13737.0,13749.0,13749.0,13732.7348256,1.6358000000000001
2020-11-01 13:03:00,13753.0,13738.0,13753.0,13738.0,0.13
2020-11-01 13:02:00,13760.0,13751.0,13761.0,13741.0,0.66
2020-11-01 13:01:00,13764.0,13765.0,13771.27056108,13762.0,0.82191
2020-11-01 13:00:00,13760.0,13763.0,13766.0,13760.0,0.36924534999999997
2020-11-01 12:59:00,13759.0,13761.0,13772.0,13759.0,1.12279378
2020-11-01 12:58:00,13751.0,13759.0,13759.0,13751.0,1.27515693
2020-11-01 12:57:00,13750.251069,13751.0,13751.0,13750.0,0.15779200000000002
2020-11-01 12:56:00,13727.0,13750.17963732,13763.0,13727.0,5.5767163
2020-11-01 12:55:00,13712.0,13726.8960778,13726.8960778,13712.0,3.5121015399999997
2020-11-01 12:54:00,13709.0,13712.0,13715.0,13708.7556354,1.0597421
2020-11-01 12:53:00,13708.7556354,13708.7556354,13708.7556354,13708.7556354,0.01
2020-11-01 12:52:00,13716.0,13708.21208484,13716.0,13708.21208484,0.125
2020-11-01 12:51:00,13703.0,13716.0,13716.0,13703.0,0.76942737
2020-11-01 12:50:00,13703.0,13702.0,13703.0,13702.0,0.06495871
2020-11-01 12:49:00,13702.37333704,13703.0,13703.0,13702.0,0.029
2020-11-01 12:48:00,13702.0,13702.0,13702.0,13702.0,0.035
2020-11-01 12:47:00,13703.0,13703.0,13703.0,13703.0,0.01164721
2020-11-01 12:46:00,13702.37333704,13703.0,13703.0,13702.37333704,0.03690275
2020-11-01 12:45:00,13702.37333704,13702.0,13702.37333704,13702.0,0.04476962
2020-11-01 12:44:00,13711.71533352,13703.0,13711.71533352,13703.0,0.48771179000000003
2020-11-01 12:43:00,13711.71533352,13711.71533352,13711.71533352,13711.71533352,0.005
2020-11-01 12:42:00,13716.0,13712.0,13716.0,13712.0,0.015
2020-11-01 12:41:00,13721.0,13717.0,13721.0,13717.0,0.001
2020-11-01 12:40:00,13728.0,13722.0,13728.0,13722.0,0.12580632
2020-11-01 12:39:00,13728.06382736,13728.0,13728.06382736,13728.0,0.16
2020-11-01 12:38:00,13729.0,13729.0,13729.0,13728.06382736,0.065
2020-11-01 12:37:00,13729.0,13728.0,13729.0,13728.0,0.22717465
2020-11-01 12:36:00,13729.86688,13730.0,13730.0,13729.86688,0.55869459
2020-11-01 12:35:00,13732.7348256,13730.39932648,13732.7348256,13730.39932648,0.01023924
2020-11-01 12:34:00,13733.0,13733.0,13733.0,13733.0,0.06554034
2020-11-01 12:33:00,13732.05663648,13733.0,13733.0,13732.0,0.02067134
2020-11-01 12:32:00,13733.0,13733.0,13733.0,13731.56707604,0.42491396
2020-11-01 12:31:00,13733.0,13732.7348256,13733.0,13732.7348256,0.011
2020-11-01 12:30:00,13715.0,13733.0,13733.0,13715.0,4.7975205
2020-11-01 12:29:00,13718.0,13714.0,13718.0,13714.0,0.06520000000000001
2020-11-01 12:27:00,13722.0,13721.0,13722.0,13721.0,1.0352119
2020-11-01 12:26:00,13722.0,13722.0,13722.0,13721.2672,0.091915
2020-11-01 12:25:00,13722.0,13722.0,13722.0,13722.0,0.22553
2020-11-01 12:24:00,13717.0,13722.0,13722.0,13717.0,2.60864
2020-11-01 12:23:00,13704.70883616,13716.0,13716.0,13704.70883616,0.51572825
2020-11-01 12:22:00,13704.70883616,13705.0,13705.0,13704.70883616,1.2003599999999999
2020-11-01 12:19:00,13704.70883616,13704.70883616,13704.70883616,13704.70883616,0.01
2020-11-01 12:18:00,13716.0,13716.0,13716.0,13716.0,0.015
2020-11-01 12:17:00,13716.52263576,13717.0,13717.0,13716.0,0.57983375
2020-11-01 12:16:00,13720.0,13717.0,13721.0,13716.0,6.2594749400000005
2020-11-01 12:15:00,13711.0,13720.31168,13722.0,13711.0,0.67095716
2020-11-01 12:14:00,13685.0,13711.0,13711.0,13685.0,5.77062161
2020-11-01 12:13:00,13675.0,13685.0,13685.0,13675.0,5.948933
2020-11-01 12:12:00,13675.0,13675.0,13675.0,13675.0,0.015
2020-11-01 12:11:00,13678.0,13675.0,13678.0,13675.0,0.29024479999999997
2020-11-01 12:10:00,13682.52159452,13678.0,13682.52159452,13678.0,0.05243522
2020-11-01 12:09:00,13684.0,13682.52159452,13684.0,13681.0,0.12966
2020-11-01 12:07:00,13688.36034232,13685.0,13688.36034232,13685.0,0.0152
2020-11-01 12:06:00,13688.36034232,13688.36034232,13688.36034232,13688.36034232,0.006
2020-11-01 12:05:00,13690.0,13688.0,13690.0,13688.0,0.061789479999999994
2020-11-01 12:04:00,13698.0,13690.0,13698.0,13690.0,0.6541321
2020-11-01 12:03:00,13697.0,13697.10513486,13698.0,13697.0,0.09129
2020-11-01 12:02:00,13700.0,13702.0,13702.37333704,13700.0,0.59606
2020-11-01 12:00:00,13698.0,13700.0,13700.0,13697.3792,0.34686387
2020-11-01 11:59:00,13697.7023388,13693.0,13697.7023388,13691.0,0.0478
2020-11-01 11:58:00,13685.0,13697.0,13697.0,13684.85709364,1.42501423
2020-11-01 11:57:00,13684.85709364,13685.0,13685.0,13684.85709364,0.29599
2020-11-01 11:56:00,13679.0,13684.0,13684.0,13679.0,1.5669
2020-11-01 11:55:00,13668.0,13678.0,13678.0,13668.0,4.41421428
2020-11-01 11:54:00,13668.0,13668.0,13668.0,13668.0,1.62926124
2020-11-01 11:53:00,13667.33163348,13667.33163348,13667.33163348,13667.33163348,0.03347746
2020-11-01 11:52:00,13667.33163348,13667.33163348,13667.33163348,13667.33163348,0.0018
2020-11-01 11:51:00,13669.0,13667.0,13669.0,13667.0,1.0050000000000001
2020-11-01 11:50:00,13675.0,13669.0,13675.0,13669.0,0.8811914
2020-11-01 11:49:00,13670.0,13678.0,13678.0,13669.67634936,4.75716366
2020-11-01 11:48:00,13669.0,13670.0,13670.0,13669.0,0.03663634
2020-11-01 11:47:00,13669.67634936,13669.9206336,13669.9206336,13669.67634936,0.14837301
2020-11-01 11:46:00,13669.0,13669.67634936,13669.67634936,13669.0,1.40311514
2020-11-01 11:45:00,13672.0,13669.0,13672.0,13669.0,0.75076023
2020-11-01 11:44:00,13693.03134056,13672.0,13693.03134056,13669.0,29.87275485
2020-11-01 11:43:00,13694.0,13693.03134056,13694.0,13693.03134056,0.00774316
2020-11-01 11:42:00,13693.22163468,13693.22163468,13693.22163468,13693.22163468,0.005
2020-11-01 11:41:00,13693.03134056,13693.03134056,13693.03134056,13693.03134056,0.035
2020-11-01 11:40:00,13694.0,13693.03134056,13698.0,13693.03134056,0.035
2020-11-01 11:39:00,13694.0,13694.0,13694.0,13694.0,0.09
2020-11-01 11:38:00,13701.0,13694.0,13701.0,13693.03134056,5.0746199999999995
2020-11-01 11:37:00,13701.0,13701.0,13701.0,13701.0,0.062
2020-11-01 11:36:00,13705.0,13702.37333704,13705.0,13702.37333704,0.02236026
2020-11-01 11:34:00,13706.0,13705.97888,13706.0,13705.97888,1.71251109
2020-11-01 11:33:00,13703.57763516,13705.87658572,13705.87658572,13702.0,0.265
2020-11-01 11:32:00,13711.0,13701.0,13711.0,13701.0,0.05956048
2020-11-01 11:31:00,13698.0,13708.0,13708.0,13695.0,1.60940042
2020-11-01 11:30:00,13705.0,13709.0,13709.0,13690.69584144,1.83811955
2020-11-01 11:29:00,13716.0,13705.0,13716.0,13705.0,9.49096134
2020-11-01 11:28:00,13727.0,13716.0,13727.0,13716.0,1.39125039
2020-11-01 11:27:00,13731.0,13728.0,13731.0,13728.0,2.0066396699999998
2020-11-01 11:26:00,13731.0,13731.0,13731.0,13731.0,0.01
2020-11-01 11:25:00,13726.0,13731.0,13732.0,13726.0,0.22883294999999998
2020-11-01 11:24:00,13741.0,13725.0,13741.0,13725.0,0.98791202
2020-11-01 11:23:00,13746.74782032,13740.0,13746.74782032,13740.0,0.67114562
2020-11-01 11:22:00,13742.28864,13743.0,13743.0,13742.28864,0.765
2020-11-01 11:21:00,13750.0,13743.0,13750.0,13742.0,0.17779825999999999
2020-11-01 11:20:00,13752.0,13751.0,13752.0,13751.0,0.011
2020-11-01 11:19:00,13762.0,13761.0,13762.0,13761.0,0.755
2020-11-01 11:18:00,13765.0,13759.0,13765.0,13751.0,0.6732
2020-11-01 11:17:00,13775.0,13775.0,13775.0,13775.0,0.02931627
2020-11-01 11:16:00,13765.43181328,13774.0,13775.0,13765.43181328,1.97333363
2020-11-01 11:15:00,13765.43181328,13765.43181328,13765.43181328,13765.43181328,0.15515208
2020-11-01 11:14:00,13765.22112,13765.43181328,13765.43181328,13765.22112,0.01
2020-11-01 11:13:00,13765.22112,13765.22112,13765.22112,13765.22112,0.01104493
2020-11-01 11:12:00,13770.0,13765.43181328,13770.0,13765.43181328,0.22
2020-11-01 11:11:00,13774.0,13770.89163828,13774.0,13770.0,1.355303
2020-11-01 11:10:00,13774.77632,13775.0,13775.0,13774.77632,0.03174112
2020-11-01 11:09:00,13768.0,13775.0,13775.0,13768.0,0.42173
2020-11-01 11:08:00,13760.44352,13768.0,13768.0,13760.44352,0.05218014
2020-11-01 11:07:00,13751.0,13750.0,13751.0,13750.0,0.005
2020-11-01 11:06:00,13751.41881856,13752.0,13752.0,13751.41881856,0.175
2020-11-01 11:05:00,13760.0,13755.0,13760.0,13755.0,0.02
2020-11-01 11:04:00,13761.0,13759.0,13766.0,13759.0,1.83705519
2020-11-01 11:03:00,13745.0,13759.59306548,13761.9285646,13745.0,5.32974132
2020-11-01 11:02:00,13744.0,13744.4123212,13744.4123212,13744.0,0.0465
2020-11-01 11:01:00,13741.0,13744.0,13744.0,13741.0,0.0647794
2020-11-01 11:00:00,13732.0,13740.0,13741.0,13732.0,0.6971426000000001
2020-11-01 10:57:00,13733.0,13731.0,13733.0,13731.0,0.6332126499999999
2020-11-01 10:56:00,13735.0,13732.0,13735.0,13732.0,0.153
2020-11-01 10:55:00,13736.0,13736.0,13736.0,13736.0,0.04584029
2020-11-01 10:54:00,13737.40582384,13735.07032472,13737.40582384,13735.07032472,0.02
2020-11-01 10:53:00,13740.90907252,13738.0,13740.90907252,13738.0,0.029311999999999998
2020-11-01 10:50:00,13740.0,13740.0,13740.0,13740.0,0.16
2020-11-01 10:49:00,13739.0,13738.0,13740.0,13738.0,0.0435
2020-11-01 10:48:00,13732.0,13738.0,13738.0,13732.0,0.096
2020-11-01 10:47:00,13726.0,13732.0,13732.0,13726.0,0.16
2020-11-01 10:46:00,13727.0,13726.0,13727.0,13726.0,0.07888188
2020-11-01 10:45:00,13733.0,13732.0,13733.0,13732.0,0.008558
2020-11-01 10:44:00,13735.0,13733.0,13735.0,13733.0,0.10100427
2020-11-01 10:43:00,13725.0,13735.0,13735.0,13725.0,0.49721
2020-11-01 10:42:00,13733.0,13726.8960778,13733.0,13726.8960778,0.24421244
2020-11-01 10:41:00,13735.0,13733.0,13735.0,13733.0,0.015
2020-11-01 10:40:00,13738.0,13734.0,13738.0,13734.0,0.26331179
2020-11-01 10:39:00,13727.0,13737.40582384,13737.40582384,13727.0,0.474423
2020-11-01 10:38:00,13721.0,13726.0,13726.0,13721.0,0.1584
2020-11-01 10:37:00,13717.0,13718.0,13718.0,13717.0,0.06738532
2020-11-01 10:35:00,13717.81713582,13717.55408132,13719.0,13717.55408132,0.3153
2020-11-01 10:34:00,13724.0,13719.0,13724.0,13719.0,0.24569786000000002
2020-11-01 10:33:00,13721.0,13723.0,13724.0,13721.0,0.045
2020-11-01 10:32:00,13714.0,13721.0,13721.0,13714.0,5.09330604
2020-11-01 10:31:00,13709.3798344,13714.0,13714.0,13709.3798344,0.46384146
2020-11-01 10:30:00,13709.0,13710.0,13710.0,13709.0,0.05630317
2020-11-01 10:29:00,13710.0,13710.0,13710.0,13710.0,0.02904668
2020-11-01 10:28:00,13709.80096,13710.0,13710.0,13709.80096,0.47885294
2020-11-01 10:26:00,13710.0,13710.0,13710.0,13710.0,0.00704552
2020-11-01 10:25:00,13707.04433528,13707.0,13707.04433528,13704.87213522,0.03930994
2020-11-01 10:24:00,13706.0,13702.37333704,13711.0,13701.20558748,0.23095172
2020-11-01 10:23:00,13699.29024,13705.0,13705.0,13699.0,13.02337369
2020-11-01 10:22:00,13690.63263456,13700.0,13700.0,13690.63263456,0.47004123999999997
2020-11-01 10:21:00,13690.63263456,13690.0,13690.63263456,13690.0,0.098397
2020-11-01 10:20:00,13690.0,13690.0,13690.63263456,13690.0,0.0565533
2020-11-01 10:19:00,13690.0,13690.0,13690.0,13690.0,0.005
2020-11-01 10:18:00,13690.0,13690.0,13690.0,13690.0,0.01
2020-11-01 10:17:00,13693.0,13690.0,13693.0,13690.0,1.0086687
2020-11-01 10:16:00,13693.0,13693.0,13693.0,13693.0,0.119508
2020-11-01 10:15:00,13693.03134056,13693.0,13693.03134056,13693.0,0.25241833999999996
2020-11-01 10:14:00,13696.0,13693.0,13696.0,13692.0,0.10304494
2020-11-01 10:13:00,13702.0,13701.0,13704.0,13696.0,7.3812669
2020-11-01 10:12:00,13707.0,13706.0,13707.0,13706.0,0.14500000000000002
2020-11-01 10:11:00,13706.0,13695.0,13706.0,13695.0,1.0006000000000002
2020-11-01 10:10:00,13709.0,13707.0,13709.0,13707.0,0.34050037
2020-11-01 10:09:00,13720.0,13709.0,13720.0,13709.0,1.8551380100000001
2020-11-01 10:08:00,13714.0,13715.0,13719.0,13712.0,0.400698
2020-11-01 10:07:00,13717.0,13719.0,13719.88958044,13717.0,0.87133675
2020-11-01 10:06:00,13715.0,13717.0,13717.0,13715.0,0.225
2020-11-01 10:05:00,13714.05083264,13714.57856,13715.0,13714.0,0.16014137
2020-11-01 10:04:00,13703.0,13714.05083264,13714.05083264,13703.0,1.02436128
2020-11-01 10:03:00,13701.0,13702.0,13702.0,13701.0,1.34529
2020-11-01 10:02:00,13701.0,13700.03783792,13701.0,13700.03783792,0.10020599000000001
2020-11-01 10:01:00,13688.04363444,13701.0,13701.0,13688.04363444,1.79477643
2020-11-01 10:00:00,13686.0,13688.77952,13689.0,13686.0,10.07149819
2020-11-01 09:59:00,13685.0,13686.0,13686.0,13685.0,2.9727
2020-11-01 09:58:00,13690.63263456,13684.16013426,13690.69584144,13684.0,10.38576534
2020-11-01 09:57:00,13706.0,13690.0,13707.04433528,13690.0,18.66609698
2020-11-01 09:56:00,13705.87658572,13705.0,13705.87658572,13702.37333704,0.44687566
2020-11-01 09:55:00,13701.20558748,13705.0,13705.0,13701.0,0.49075942
2020-11-01 09:54:00,13710.0,13701.0,13710.05013546,13701.0,13.43366577
2020-11-01 09:53:00,13713.93363564,13713.93363564,13713.93363564,13713.93363564,0.00270171
2020-11-01 09:52:00,13718.0,13712.0,13718.0,13712.0,0.17933985
2020-11-01 09:51:00,13718.0,13718.0,13718.0,13718.0,0.005
2020-11-01 09:50:00,13710.54758396,13718.0,13718.0,13710.54758396,0.24591688
2020-11-01 09:49:00,13712.0,13710.54758396,13712.0,13710.0,0.24450833
2020-11-01 09:48:00,13720.40613594,13713.0,13720.40613594,13713.0,0.28869785
2020-11-01 09:47:00,13721.0,13721.0,13721.0,13721.0,0.06252479
2020-11-01 09:46:00,13726.0,13721.0,13727.0,13721.0,0.18190304000000002
2020-11-01 09:45:00,13727.0,13726.0,13727.0,13726.0,0.021154430000000002
2020-11-01 09:44:00,13726.8960778,13726.89607496,13727.0,13726.89607496,0.0092
2020-11-01 09:43:00,13726.0,13726.8960778,13727.0,13726.0,0.25868207
2020-11-01 09:42:00,13727.0,13726.8960778,13727.0,13726.0,0.05368707
